setor,date_base,target_date,target_taxa,taxa_atual,taxa_media_3m,taxa_media_6m,taxa_tendencia_6m,taxa_volatilidade_6m,saldo_atual,estoque_atual,admissoes_atual,desligamentos_atual,saldo_medio_6m,taxa_lag_6m,taxa_lag_5m,taxa_lag_4m,taxa_lag_3m,taxa_lag_2m,taxa_lag_1m
Indústrias de Transformação,2021-06-01,2021-07-01,0.007418072258594547,0.006179218354228196,0.004609753341536261,0.00729062438080301,-0.0015572598971644964,0.0037417778916932157,44973.0,7278105.0,244921.0,199948.0,52153.666666666664,0.012333524433148932,0.012261847720081511,0.005319114106978836,0.002289016875036053,0.005361024795344534,0.006179218354228196
Indústrias de Transformação,2021-07-01,2021-08-01,0.009363125357852047,0.007418072258594547,0.006319438469389093,0.006471382351710612,-0.0005304730470108073,0.0030156223170571626,54393.0,7332498.0,262016.0,207623.0,46722.833333333336,0.012261847720081511,0.005319114106978836,0.002289016875036053,0.005361024795344534,0.006179218354228196,0.007418072258594547
Indústrias de Transformação,2021-08-01,2021-09-01,0.009736601887544435,0.009363125357852047,0.007653471990224929,0.005988261958005702,0.0010407261703978626,0.00216009738581323,69304.0,7401802.0,294060.0,224756.0,43682.5,0.005319114106978836,0.002289016875036053,0.005361024795344534,0.006179218354228196,0.007418072258594547,0.009363125357852047
Indústrias de Transformação,2021-09-01,2021-10-01,0.0031669735351597143,0.009736601887544435,0.008839266501330342,0.006724509921433301,0.001442373732983737,0.002528044412060956,72777.0,7474579.0,293711.0,220934.0,49448.666666666664,0.002289016875036053,0.005361024795344534,0.006179218354228196,0.007418072258594547,0.009363125357852047,0.009736601887544435
Indústrias de Transformação,2021-10-01,2021-11-01,0.0007904845489054347,0.0031669735351597143,0.007422233593518732,0.0068708360314539115,4.705563995091773e-05,0.0022803526733196095,23747.0,7498326.0,254012.0,230265.0,50661.833333333336,0.005361024795344534,0.006179218354228196,0.007418072258594547,0.009363125357852047,0.009736601887544435,0.0031669735351597143
Indústrias de Transformação,2021-11-01,2021-12-01,-0.011906209875401195,0.0007904845489054347,0.004564686657203195,0.006109079323714062,-0.0011235282476350255,0.003225149980497619,5932.0,7504258.0,227410.0,221478.0,45187.666666666664,0.006179218354228196,0.007418072258594547,0.009363125357852047,0.009736601887544435,0.0031669735351597143,0.0007904845489054347
Indústrias de Transformação,2021-12-01,2022-01-01,0.006537648075679285,-0.011906209875401195,-0.0026495839304453484,0.003094841285442497,-0.0036831131842629495,0.007443582181049221,-88296.0,7415962.0,152635.0,240931.0,22976.166666666668,0.007418072258594547,0.009363125357852047,0.009736601887544435,0.0031669735351597143,0.0007904845489054347,-0.011906209875401195
Indústrias de Transformação,2022-01-01,2022-02-01,0.00514104454030399,0.006537648075679285,-0.0015260257502721587,0.002948103921623287,-0.002326637448170142,0.007365175892222313,48802.0,7464764.0,269125.0,220323.0,22044.333333333332,0.009363125357852047,0.009736601887544435,0.0031669735351597143,0.0007904845489054347,-0.011906209875401195,0.006537648075679285
Indústrias de Transformação,2022-02-01,2022-03-01,0.0016084249105207196,0.00514104454030399,-7.58390864726401e-05,0.0022444237853652773,-0.0007303559296842895,0.006906040709227407,38575.0,7503339.0,293977.0,255402.0,16922.833333333332,0.009736601887544435,0.0031669735351597143,0.0007904845489054347,-0.011906209875401195,0.006537648075679285,0.00514104454030399
Indústrias de Transformação,2022-03-01,2022-04-01,0.002987550854363927,0.0016084249105207196,0.004429039175501332,0.0008897276225279914,0.0006772227086308905,0.006047326425198596,12088.0,7515427.0,290189.0,278101.0,6808.0,0.0031669735351597143,0.0007904845489054347,-0.011906209875401195,0.006537648075679285,0.00514104454030399,0.0016084249105207196
Indústrias de Transformação,2022-04-01,2022-05-01,0.005551562606365043,0.002987550854363927,0.003245673435062879,0.0008598238423953601,0.0014323609242766545,0.006036425395138898,22520.0,7537947.0,268011.0,245491.0,6603.5,0.0007904845489054347,-0.011906209875401195,0.006537648075679285,0.00514104454030399,0.0016084249105207196,0.002987550854363927
Indústrias de Transformação,2022-05-01,2022-06-01,0.004986338959209054,0.005551562606365043,0.0033825127904165628,0.0016533368519719616,0.002088741460431481,0.006283048843515078,42081.0,7580028.0,289639.0,247558.0,12628.333333333334,-0.011906209875401195,0.006537648075679285,0.00514104454030399,0.0016084249105207196,0.002987550854363927,0.005551562606365043
Indústrias de Transformação,2022-06-01,2022-07-01,0.006037223302630317,0.004986338959209054,0.004508484139979342,0.004468761657740336,-0.00014702472686642276,0.0016607283137924976,37986.0,7618014.0,274845.0,236859.0,33675.333333333336,0.006537648075679285,0.00514104454030399,0.0016084249105207196,0.002987550854363927,0.005551562606365043,0.004986338959209054
Indústrias de Transformação,2022-07-01,2022-08-01,0.006343787079215725,0.006037223302630317,0.005525041622734805,0.004385357528898842,0.0004908185059913641,0.0015645102866554505,46271.0,7664285.0,285057.0,238786.0,33253.5,0.00514104454030399,0.0016084249105207196,0.002987550854363927,0.005551562606365043,0.004986338959209054,0.006037223302630317
Indústrias de Transformação,2022-08-01,2022-09-01,0.006968023411878894,0.006343787079215725,0.0057891164470183646,0.004585814618717464,0.0009217315583176628,0.00171801434789803,48931.0,7713216.0,305511.0,256580.0,34979.5,0.0016084249105207196,0.002987550854363927,0.005551562606365043,0.004986338959209054,0.006037223302630317,0.006343787079215725
Indústrias de Transformação,2022-09-01,2022-10-01,0.001683068065354709,0.006968023411878894,0.006449677931241645,0.005479081035610493,0.0006665691585585182,0.0012735750015832879,54123.0,7767339.0,289425.0,235302.0,41985.333333333336,0.002987550854363927,0.005551562606365043,0.004986338959209054,0.006037223302630317,0.006343787079215725,0.006968023411878894
Indústrias de Transformação,2022-10-01,2022-11-01,-0.0034341844508361443,0.001683068065354709,0.004998292852149777,0.00526166723744229,-0.00037402444487019215,0.0017151452308007467,13095.0,7780434.0,246992.0,233897.0,40414.5,0.005551562606365043,0.004986338959209054,0.006037223302630317,0.006343787079215725,0.006968023411878894,0.001683068065354709
Indústrias de Transformação,2022-11-01,2022-12-01,-0.014787953220690885,-0.0034341844508361443,0.001738969008799153,0.0037640427279087584,-0.0015583098979825615,0.003645244875329823,-26628.0,7753806.0,213591.0,240219.0,28963.0,0.004986338959209054,0.006037223302630317,0.006343787079215725,0.006968023411878894,0.001683068065354709,-0.0034341844508361443
Indústrias de Transformação,2022-12-01,2023-01-01,0.004396087224374791,-0.014787953220690885,-0.00551302320205744,0.0004683273645921023,-0.0039641357872367364,0.007716205547099214,-112992.0,7640814.0,142949.0,255941.0,3800.0,0.006037223302630317,0.006343787079215725,0.006968023411878894,0.001683068065354709,-0.0034341844508361443,-0.014787953220690885
Indústrias de Transformação,2023-01-01,2023-02-01,0.004822516105958939,0.004396087224374791,-0.0046086834823840786,0.00019480468488284846,-0.0022892480482315683,0.0075410518262821235,33738.0,7674552.0,280151.0,246413.0,1711.1666666666667,0.006343787079215725,0.006968023411878894,0.001683068065354709,-0.0034341844508361443,-0.014787953220690885,0.004396087224374791
Indústrias de Transformação,2023-02-01,2023-03-01,0.0023126627991189217,0.004822516105958939,-0.001856449963452385,-5.8740477326616e-05,-0.0003983499377826932,0.007353284906481153,37190.0,7711742.0,287191.0,250001.0,-245.66666666666666,0.006968023411878894,0.001683068065354709,-0.0034341844508361443,-0.014787953220690885,0.004396087224374791,0.004822516105958939
Indústrias de Transformação,2023-03-01,2023-04-01,0.0018319162003583769,0.0023126627991189217,0.003843755376484218,-0.0008346339127866115,0.0013457747366934858,0.006795352241312388,17876.0,7729618.0,314684.0,296808.0,-6286.833333333333,0.001683068065354709,-0.0034341844508361443,-0.014787953220690885,0.004396087224374791,0.004822516105958939,0.0023126627991189217
Indústrias de Transformação,2023-04-01,2023-05-01,0.0007428807902796043,0.0018319162003583769,0.002989031701812079,-0.0008098258902859996,0.002230250862771033,0.006804763602657948,14186.0,7743804.0,271801.0,257615.0,-6105.0,-0.0034341844508361443,-0.014787953220690885,0.004396087224374791,0.004822516105958939,0.0023126627991189217,0.0018319162003583769
Indústrias de Transformação,2023-05-01,2023-06-01,0.0012510200704499445,0.0007428807902796043,0.0016291532632523012,-0.00011364835010004198,0.0019271943907418047,0.006713723598038254,5757.0,7749561.0,286309.0,280552.0,-707.5,-0.014787953220690885,0.004396087224374791,0.004822516105958939,0.0023126627991189217,0.0018319162003583769,0.0007428807902796043
Indústrias de Transformação,2023-06-01,2023-07-01,0.0023530488768405654,0.0012510200704499445,0.0012752723536959753,0.0025595138650900966,-0.0008127139518692225,0.001532798442708251,9707.0,7759268.0,269659.0,259952.0,19742.333333333332,0.004396087224374791,0.004822516105958939,0.0023126627991189217,0.0018319162003583769,0.0007428807902796043,0.0012510200704499445
Indústrias de Transformação,2023-07-01,2023-08-01,0.0035970117015298926,0.0023530488768405654,0.0014489832458567046,0.0022190074738343917,-0.00047489427833364515,0.001295555535168585,18301.0,7777569.0,272276.0,253975.0,17169.5,0.004822516105958939,0.0023126627991189217,0.0018319162003583769,0.0007428807902796043,0.0012510200704499445,0.0023530488768405654
Indústrias de Transformação,2023-08-01,2023-09-01,0.005345839580467806,0.0035970117015298926,0.0024003602162734673,0.0020147567397628846,0.00024266519490490727,0.0009074793981153598,28077.0,7805646.0,307155.0,279078.0,15650.666666666666,0.0023126627991189217,0.0018319162003583769,0.0007428807902796043,0.0012510200704499445,0.0023530488768405654,0.0035970117015298926
Indústrias de Transformação,2023-09-01,2023-10-01,0.002311531723490868,0.005345839580467806,0.0037653000529460877,0.002520286203321032,0.000778115384019675,0.0015500063326918108,41952.0,7847598.0,284246.0,242294.0,19663.333333333332,0.0018319162003583769,0.0007428807902796043,0.0012510200704499445,0.0023530488768405654,0.0035970117015298926,0.005345839580467806
Indústrias de Transformação,2023-10-01,2023-11-01,-0.001800259690803647,0.002311531723490868,0.0037514610018295224,0.0026002221238431134,0.000610619314879978,0.0015246040169959092,18182.0,7865780.0,268151.0,249969.0,20329.333333333332,0.0007428807902796043,0.0012510200704499445,0.0023530488768405654,0.0035970117015298926,0.005345839580467806,0.002311531723490868
Indústrias de Transformação,2023-11-01,2023-12-01,-0.013887608343799368,-0.001800259690803647,0.0019523705377183422,0.002176365376995905,-0.00038948921106797535,0.002190247344191456,-14135.0,7851645.0,234514.0,248649.0,17014.0,0.0012510200704499445,0.0023530488768405654,0.0035970117015298926,0.005345839580467806,0.002311531723490868,-0.001800259690803647
Indústrias de Transformação,2023-12-01,2024-01-01,0.008420508380366822,-0.013887608343799368,-0.004458778770370716,-0.000346739358712314,-0.0028694116610622055,0.006426270863862408,-107547.0,7744098.0,160362.0,267909.0,-2528.3333333333335,0.0023530488768405654,0.0035970117015298926,0.005345839580467806,0.002311531723490868,-0.001800259690803647,-0.013887608343799368
Indústrias de Transformação,2024-01-01,2024-02-01,0.006597783617882626,0.008420508380366822,-0.0024224532180787315,0.0006645038918753956,-0.0010769900512260402,0.007202104347859783,65763.0,7809861.0,317819.0,252056.0,5382.0,0.0035970117015298926,0.005345839580467806,0.002311531723490868,-0.001800259690803647,-0.013887608343799368,0.008420508380366822
Indústrias de Transformação,2024-02-01,2024-03-01,0.00408955443960449,0.006597783617882626,0.00037689455148335986,0.001164632544600851,0.0003571229001344641,0.007486936138618015,51870.0,7861731.0,332797.0,280927.0,9347.5,0.005345839580467806,0.002311531723490868,-0.001800259690803647,-0.013887608343799368,0.008420508380366822,0.006597783617882626
Indústrias de Transformação,2024-03-01,2024-04-01,0.003996497970081844,0.00408955443960449,0.006369282145951313,0.0009552516877902985,0.0016112102923083746,0.007383934251900798,32283.0,7894014.0,329413.0,297130.0,7736.0,0.002311531723490868,-0.001800259690803647,-0.013887608343799368,0.008420508380366822,0.006597783617882626,0.00408955443960449
Indústrias de Transformação,2024-04-01,2024-05-01,0.0017981185309861529,0.003996497970081844,0.004894612009189653,0.0012360793955554612,0.002316930054061567,0.007461807292517266,31675.0,7925689.0,338889.0,307214.0,9984.833333333334,-0.001800259690803647,-0.013887608343799368,0.008420508380366822,0.006597783617882626,0.00408955443960449,0.003996497970081844
Indústrias de Transformação,2024-05-01,2024-06-01,0.003528828260344645,0.0017981185309861529,0.0032947236468908285,0.0018358090991870944,0.0017899535418512717,0.007337232528479638,14277.0,7939966.0,299516.0,285239.0,14720.166666666666,-0.013887608343799368,0.008420508380366822,0.006597783617882626,0.00408955443960449,0.003996497970081844,0.0017981185309861529
Indústrias de Transformação,2024-06-01,2024-07-01,0.005715453686831372,0.003528828260344645,0.0031078149204708805,0.004738548533211096,-0.0011128700665806557,0.0021639072501875678,28118.0,7968084.0,299672.0,271554.0,37331.0,0.008420508380366822,0.006597783617882626,0.00408955443960449,0.003996497970081844,0.0017981185309861529,0.003528828260344645
Indústrias de Transformação,2024-07-01,2024-08-01,0.006313236208402884,0.005715453686831372,0.00368080015938739,0.004287706084288522,-0.00023692021806090012,0.0015423428826024032,45803.0,8013887.0,333702.0,287899.0,34004.333333333336,0.006597783617882626,0.00408955443960449,0.003996497970081844,0.0017981185309861529,0.003528828260344645,0.005715453686831372
Indústrias de Transformação,2024-08-01,2024-09-01,0.006878749540369985,0.006313236208402884,0.005185839385192966,0.004240281516041898,0.0005144567349599723,0.0014734171699105898,50915.0,8064802.0,341894.0,290979.0,33845.166666666664,0.00408955443960449,0.003996497970081844,0.0017981185309861529,0.003528828260344645,0.005715453686831372,0.006313236208402884
Indústrias de Transformação,2024-09-01,2024-10-01,0.002922231081684708,0.006878749540369985,0.00630247981186808,0.004705147366169481,0.0008612353231479318,0.0017638944720733411,55860.0,8120662.0,330258.0,274398.0,37774.666666666664,0.003996497970081844,0.0017981185309861529,0.003528828260344645,0.005715453686831372,0.006313236208402884,0.006878749540369985
Indústrias de Transformação,2024-10-01,2024-11-01,-0.0008298404378922864,0.002922231081684708,0.005371405610152526,0.004526102884769958,0.00046480311757543747,0.0018775963004443214,23800.0,8144462.0,325204.0,301404.0,36462.166666666664,0.0017981185309861529,0.003528828260344645,0.005715453686831372,0.006313236208402884,0.006878749540369985,0.002922231081684708
Indústrias de Transformação,2024-11-01,2024-12-01,-0.014084034907770257,-0.0008298404378922864,0.002990380061387469,0.004088109723290218,-0.0008459285135616438,0.002621876217161931,-6753.0,8137709.0,259093.0,265846.0,32957.166666666664,0.003528828260344645,0.005715453686831372,0.006313236208402884,0.006878749540369985,0.002922231081684708,-0.0008298404378922864
Indústrias de Transformação,2024-12-01,2025-01-01,0.008569258723291643,-0.014084034907770257,-0.0039972147546592784,0.0011526325286044011,-0.003553805467730826,0.007296772071299502,-113020.0,8024689.0,161765.0,274785.0,9434.166666666666,0.005715453686831372,0.006313236208402884,0.006878749540369985,0.002922231081684708,-0.0008298404378922864,-0.014084034907770257
Indústrias de Transformação,2025-01-01,2025-02-01,0.007765834154469354,0.008569258723291643,-0.002114872207456967,0.0016282667013477797,-0.0015817232082729698,0.00766253804726876,69360.0,8094049.0,355175.0,285815.0,13360.333333333334,0.006313236208402884,0.006878749540369985,0.002922231081684708,-0.0008298404378922864,-0.014084034907770257,0.008569258723291643
Indústrias de Transformação,2025-02-01,2025-03-01,0.0014719521807109266,0.007765834154469354,0.0007503526566635801,0.0018703663590255246,0.00023206604358399103,0.00782789943566326,63349.0,8157398.0,379712.0,316363.0,15432.666666666666,0.006878749540369985,0.002922231081684708,-0.0008298404378922864,-0.014084034907770257,0.008569258723291643,0.007765834154469354
